race_id;date;hippodrome;numero;cheval;prob_robin;p_marche_verrou;p_marche_final;resultat;rapport_verrou;rapport_final;verrouillee
20260804-R7C3;2026-08-04;AIX LES BAINS;4;NESTORYAYA;0.03938;;0.00803;0;;105.0;0
20260804-R7C3;2026-08-04;AIX LES BAINS;5;NAIADE FAC;0.0376;;0.04013;0;;21.0;0
20260804-R7C3;2026-08-04;AIX LES BAINS;6;NATSUKO DE NAPPES;0.06235;;0.01915;0;;44.0;0
20260804-R7C3;2026-08-04;AIX LES BAINS;7;NALA DU VAUTOUR;0.02598;;0.04435;0;;19.0;0
20260804-R7C3;2026-08-04;AIX LES BAINS;8;NIKILIK;0.04259;;0.01915;0;;44.0;0
20260804-R7C3;2026-08-04;AIX LES BAINS;9;NECTAR DU RABUTIN;0.44346;;0.31209;0;;2.7;0
20260804-R7C3;2026-08-04;AIX LES BAINS;10;NOBODY ELSE CRUZ;0.04534;;0.08964;1;;9.4;0
20260804-R7C3;2026-08-04;AIX LES BAINS;11;NIKITA D'ALEX;0.0424;;0.13375;0;;6.3;0
20260804-R7C3;2026-08-04;AIX LES BAINS;12;NEGUNDO;0.13062;;0.26333;0;;3.2;0
20260804-R7C4;2026-08-04;AIX LES BAINS;1;NAMASTE ESJI;0.02899;;0.01497;0;;57.0;0
20260804-R7C4;2026-08-04;AIX LES BAINS;2;NIKAIA WIND;0.03069;;0.02666;0;;32.0;0
20260804-R7C4;2026-08-04;AIX LES BAINS;3;NORIA DU VALLON;0.0251;;0.02666;0;;32.0;0
20260804-R7C4;2026-08-04;AIX LES BAINS;4;NOELLE DES ATIAUX;0.02697;;0.0948;0;;9.0;0
20260804-R7C4;2026-08-04;AIX LES BAINS;5;NOUVEL EMPEREUR;0.05215;;0.05688;0;;15.0;0
20260804-R7C4;2026-08-04;AIX LES BAINS;6;NEW LOVE BERRY;0.01942;;0.08532;0;;10.0;0
20260804-R7C4;2026-08-04;AIX LES BAINS;7;NEBULEUSE LOUANGES;0.02507;;0.0711;1;;12.0;0
20260804-R7C4;2026-08-04;AIX LES BAINS;8;NOUBA JULRY;0.48233;;0.18548;0;;4.6;0
20260804-R7C4;2026-08-04;AIX LES BAINS;9;NOISETTE D'HAGUE;0.16226;;0.14968;0;;5.7;0
20260804-R7C4;2026-08-04;AIX LES BAINS;10;NINNY DE GOUYE;0.122;;0.15513;0;;5.5;0
20260804-R7C4;2026-08-04;AIX LES BAINS;11;NEW SCOTT;0.02502;;0.13331;0;;6.4;0
20260804-R7C5;2026-08-04;AIX LES BAINS;1;MILORD GRIFF;0.0145;;0.00864;0;;98.0;0
20260804-R7C5;2026-08-04;AIX LES BAINS;2;MAJESTUEUSE;0.01239;;0.14348;0;;5.9;0
20260804-R7C5;2026-08-04;AIX LES BAINS;3;MINUTIEUSE;0.01435;;0.07054;0;;12.0;0
20260804-R7C5;2026-08-04;AIX LES BAINS;4;MERIDIA MENUET;0.02917;;0.03386;0;;25.0;0
20260804-R7C5;2026-08-04;AIX LES BAINS;5;MILADY DES RIOULTS;0.03003;;0.12093;0;;7.0;0
20260804-R7C5;2026-08-04;AIX LES BAINS;6;MERITE JULRY;0.16192;;0.14348;0;;5.9;0
20260804-R7C5;2026-08-04;AIX LES BAINS;7;MERCI MERCY;0.02546;;0.04979;0;;17.0;0
20260804-R7C5;2026-08-04;AIX LES BAINS;8;MAGNUS SEN;0.04602;;0.08911;0;;9.5;0
20260804-R7C5;2026-08-04;AIX LES BAINS;9;MALICE BERRY;0.32567;;0.13437;0;;6.3;0
20260804-R7C5;2026-08-04;AIX LES BAINS;10;MISS DU RABUTIN;0.1295;;0.07696;1;;11.0;0
20260804-R7C5;2026-08-04;AIX LES BAINS;11;MISS DE MAI;0.01159;;0.02171;0;;39.0;0
20260804-R7C5;2026-08-04;AIX LES BAINS;12;MILLESIME SMART;0.19941;;0.10715;0;;7.9;0
20260804-R7C6;2026-08-04;AIX LES BAINS;1;LORD DE BUCHATIERE;0.03848;;0.00688;0;;124.0;0
20260804-R7C6;2026-08-04;AIX LES BAINS;2;LE BEAU GOSS D'ABY;0.02738;;0.04266;0;;20.0;0
20260804-R7C6;2026-08-04;AIX LES BAINS;3;LUNA AIMEF;0.06862;;0.12016;0;;7.1;0
20260804-R7C6;2026-08-04;AIX LES BAINS;4;LEWIS DU LOISIR;0.02747;;0.02666;0;;32.0;0
20260804-R7C6;2026-08-04;AIX LES BAINS;5;LEADER BENOIT;0.01112;;0.01777;0;;48.0;0
20260804-R7C6;2026-08-04;AIX LES BAINS;6;LORD D'OCCAGNES;0.17657;;0.05687;0;;15.0;0
20260804-R7C6;2026-08-04;AIX LES BAINS;7;LILAS AIMEF;0.04976;;0.12187;0;;7.0;0
20260804-R7C6;2026-08-04;AIX LES BAINS;8;LOCAPO DU BOCAGE;0.09418;;0.0449;1;;19.0;0
20260804-R7C6;2026-08-04;AIX LES BAINS;9;LOUNA LA TRIGALE;0.12695;;0.19389;0;;4.4;0
20260804-R7C6;2026-08-04;AIX LES BAINS;10;LEGEND SIXTY ONE;0.07543;;0.10037;0;;8.5;0
20260804-R7C6;2026-08-04;AIX LES BAINS;11;LENNON DU VIVIER;0.04997;;0.08886;0;;9.6;0
20260804-R7C6;2026-08-04;AIX LES BAINS;12;LESNOIX;0.16651;;0.07755;0;;11.0;0
20260804-R7C6;2026-08-04;AIX LES BAINS;13;LORENZO PAULOIS;0.08756;;0.10156;0;;8.4;0
20260804-R7C7;2026-08-04;AIX LES BAINS;1;LINGOT;0.01028;;0.02099;0;;40.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;2;LISE DE LA MARFEE;0.02064;;0.00954;0;;88.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;3;LADY HEART;0.02343;;0.01272;0;;66.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;4;LYCELE D'ASNOIS;0.01565;;0.05248;0;;16.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;5;LIVE UP STAR;0.0119;;0.0494;0;;17.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;6;LUTIN DU JOUR;0.12429;;0.05248;0;;16.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;7;LAIOS JULRY;0.14687;;0.05998;0;;14.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;8;LINO DE LA VALLEE;0.04757;;0.0646;0;;13.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;9;LUTHIER;0.06577;;0.06998;0;;12.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;10;LITTLE MARCEAUX;0.09708;;0.16795;0;;5.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;11;LASER QUICK;0.03557;;0.13996;1;;6.0;0
20260804-R7C7;2026-08-04;AIX LES BAINS;12;LADY DU JAS;0.40095;;0.29991;0;;2.8;0
20260804-R7C8;2026-08-04;AIX LES BAINS;1;KISS ME ALEX;0.00828;0.00713;0.00902;0;119.0;94.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;2;KEEP TRUSTING;0.01588;0.06057;0.03029;0;14.0;28.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;3;KAISER DU PERSIL;0.03957;0.07709;0.03141;0;11.0;27.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;4;KAMELIA DE BUSSET;0.02595;0.09977;0.07709;0;8.5;11.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;5;KAPTAIN DE CRISTAL;0.02708;0.06057;0.06057;0;14.0;14.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;6;KILEA DU VAL;0.01135;0.00713;0.0106;0;119.0;80.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;7;KALINE LAURA;0.02342;0.02924;0.03855;0;29.0;22.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;8;KEMEUNEUR;0.05669;0.13461;0.25698;1;6.3;3.3;1
20260804-R7C8;2026-08-04;AIX LES BAINS;9;KOREANE DELICE;0.0207;0.02924;0.00986;0;29.0;86.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;10;KLOE REBELLE;0.09965;0.10734;0.14878;0;7.9;5.7;1
20260804-R7C8;2026-08-04;AIX LES BAINS;11;KALYPSO MADRIK;0.00852;0.00713;0.00652;0;119.0;130.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;12;KRONOS DE BUSSET;0.02263;0.02494;0.0139;0;34.0;61.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;13;KAMERIC;0.15954;0.04038;0.05654;0;21.0;15.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;14;KIM BLUE;0.03335;0;0.0049;0;;173.0;1
20260804-R7C8;2026-08-04;AIX LES BAINS;15;KIYOHA DE NAPPES;0.43282;0.2292;0.18845;0;3.7;4.5;1
20260804-R7C8;2026-08-04;AIX LES BAINS;16;KUZCO;0.01457;0.08566;0.05654;0;9.9;15.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;1;KADENCE MAN;0.00673;0.00388;0.00718;0;217.0;116.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;2;KOPALINE DE CHENOU;0.00869;0.01359;0.01515;0;62.0;55.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;3;JUSTIFY MY LOVE;0.00958;0.11541;0.08771;0;7.3;9.5;1
20260804-R7C9;2026-08-04;AIX LES BAINS;4;KAMA HIGHLAND;0.01525;0.03663;0.02525;0;23.0;33.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;5;JOB DE CORDAY;0.01384;0.02553;0.03086;0;33.0;27.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;6;KINDER SEVEN;0.11739;0.07659;0.06944;0;11.0;12.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;7;J'ADORE CE MEC;0.07415;0.12765;0.10822;0;6.6;7.7;1
20260804-R7C9;2026-08-04;AIX LES BAINS;8;KALISKO;0.14513;0.17551;0.36229;0;4.8;2.3;1
20260804-R7C9;2026-08-04;AIX LES BAINS;9;KARA DU VAUTOUR;0.0132;0.0324;0.02451;0;26.0;34.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;11;IMPACT DE L'ITON;0.02377;0.01428;0.02976;0;59.0;28.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;12;KHAN D'HERIPRE;0.05326;0.06481;0.05208;0;13.0;16.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;13;KRAK DE BUSSIERES;0.07968;0.08425;0.06944;1;10.0;12.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;14;HERMES SCOTT;0.00786;0.00324;0.00613;0;260.0;136.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;15;JIM JULRY;0.39813;0.13811;0.07575;0;6.1;11.0;1
20260804-R7C9;2026-08-04;AIX LES BAINS;16;JOYEUX MESLOIS;0.03333;0.08425;0.03623;0;10.0;23.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;1;JULIUS GRIFF;0.04057;0.05983;0.03009;0;14.0;28.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;2;JUDYRA BOISSIERE;0.02611;0.04409;0.03241;0;19.0;26.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;3;JET SCOTT;0.01296;0.00625;0.01139;0;134.0;74.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;4;JACQUIE DU GARDEN;0.04783;0.04927;0.04681;0;17.0;18.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;5;JUAN D'OCCAGNES;0.00905;0.02204;0.01027;1;38.0;82.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;6;JOHANNA ELEVEN;0.01372;0.00625;0.01478;0;134.0;57.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;7;JASON FAC;0.17054;0.33506;0.26329;0;2.5;3.2;1
20260804-R7C10;2026-08-04;AIX LES BAINS;8;JADE D'ALLIGNY;0.02266;0.10341;0.06018;0;8.1;14.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;9;INDIE DE YOR;0.0214;0.07615;0.04956;0;11.0;17.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;10;JAXON DE BRY;0.45256;0.19944;0.36632;0;4.2;2.3;1
20260804-R7C10;2026-08-04;AIX LES BAINS;11;INTEL;0.13716;0.07615;0.07659;0;11.0;11.0;1
20260804-R7C10;2026-08-04;AIX LES BAINS;12;IDRA DESBOIS;0.04545;0.02204;0.0383;0;38.0;22.0;1
20260805-R1C1;2026-08-05;SAINT MALO;1;MILOU DE TOUCHYVON;0.05018;0.08824;0.10585;1;9.5;8.0;1
20260805-R1C1;2026-08-05;SAINT MALO;2;MY STORY;0.02257;0.02329;0.02566;0;36.0;33.0;1
20260805-R1C1;2026-08-05;SAINT MALO;3;MA ROSE DE SARTHE;0.07015;0.04192;0.03849;0;20.0;22.0;1
20260805-R1C1;2026-08-05;SAINT MALO;4;MOLSHEIM;0.04345;0.12328;0.11142;0;6.8;7.6;1
20260805-R1C1;2026-08-05;SAINT MALO;5;MASTER ORANGE;0.01498;0.02994;0.06049;0;28.0;14.0;1
20260805-R1C1;2026-08-05;SAINT MALO;6;MOUMBA DE MIENNAIS;0.02021;0.03992;0.03024;0;21.0;28.0;1
20260805-R1C1;2026-08-05;SAINT MALO;7;MAESTRO ECUS;0.01531;0.03493;0.04033;0;24.0;21.0;1
20260805-R1C1;2026-08-05;SAINT MALO;8;MARIOLE;0.01883;0.01075;0.00743;0;78.0;114.0;1
20260805-R1C1;2026-08-05;SAINT MALO;9;MARVELOUS PIYA;0.02083;0.06986;0.09963;0;12.0;8.5;1
20260805-R1C1;2026-08-05;SAINT MALO;10;MALICIA BELLA;0.68971;0.38105;0.28228;0;2.2;3.0;1
20260805-R1C1;2026-08-05;SAINT MALO;11;MAYA DES GENETS;0.01596;0.00975;0.00572;0;86.0;148.0;1
20260805-R1C1;2026-08-05;SAINT MALO;12;MY DREAM;0.01782;0.14707;0.19246;0;5.7;4.4;1
20260805-R1C2;2026-08-05;SAINT MALO;1;LINGUIST D'HERIPRE;0.01122;;0.00825;0;;103.0;0
20260805-R1C2;2026-08-05;SAINT MALO;2;LOTUS DU RIB;0.16691;;0.27419;0;;3.1;0
20260805-R1C2;2026-08-05;SAINT MALO;3;LEWIS D'ALEXIANE;0.05899;;0.07083;0;;12.0;0
20260805-R1C2;2026-08-05;SAINT MALO;4;LUXURY DU DOUAROU;0.02183;;0.05667;0;;15.0;0
20260805-R1C2;2026-08-05;SAINT MALO;5;LEADER BOY;0.31413;;0.22973;1;;3.7;0
20260805-R1C2;2026-08-05;SAINT MALO;6;LUNA DOMA;0.01077;;0.00955;0;;89.0;0
20260805-R1C2;2026-08-05;SAINT MALO;7;LE BARON BEZILLAT;0.01999;;0.03542;0;;24.0;0
20260805-R1C2;2026-08-05;SAINT MALO;8;LORD DE BRION;0.09168;;0.06071;0;;14.0;0
20260805-R1C2;2026-08-05;SAINT MALO;9;LUI DU DONJON;0.03723;;0.04048;0;;21.0;0
20260805-R1C2;2026-08-05;SAINT MALO;10;LADY DU CEDRE;0.22158;;0.17;0;;5.0;0
20260805-R1C2;2026-08-05;SAINT MALO;11;LORD SUN DRALIAM;0.02521;;0.03542;0;;24.0;0
20260805-R1C2;2026-08-05;SAINT MALO;12;LETTY DE BEYLEV;0.02047;;0.00876;0;;97.0;0
20260805-R1C3;2026-08-05;SAINT MALO;1;JANE HUDSON;0.02425;;0.00611;0;;139.0;0
20260805-R1C3;2026-08-05;SAINT MALO;2;INDY FOUTEAU;0.04299;;0.04997;0;;17.0;0
20260805-R1C3;2026-08-05;SAINT MALO;3;JACQUOT DU DOME;0.01586;;0.00708;0;;120.0;0
20260805-R1C3;2026-08-05;SAINT MALO;4;PLAYBOY DE REVE;0.20857;;0.1517;0;;5.6;0
20260805-R1C3;2026-08-05;SAINT MALO;5;JOKER CASTILUANNE;0.08449;;0.02178;0;;39.0;0
20260805-R1C3;2026-08-05;SAINT MALO;6;WALDGEIST;0.30149;;0.18468;1;;4.6;0
20260805-R1C3;2026-08-05;SAINT MALO;7;IRAFARA;0.00711;;0.01103;0;;77.0;0
20260805-R1C3;2026-08-05;SAINT MALO;8;JACKPOT MEARAS;0.18625;;0.42475;0;;2.0;0
20260805-R1C3;2026-08-05;SAINT MALO;9;HASHTAG SIMONI;0.02957;;0.06535;0;;13.0;0
20260805-R1C3;2026-08-05;SAINT MALO;10;JOMA OV;0.01002;;0.01465;0;;58.0;0
20260805-R1C3;2026-08-05;SAINT MALO;11;DILVA JET;0.01689;;0.02178;0;;39.0;0
20260805-R1C3;2026-08-05;SAINT MALO;12;HUDSON BAIE;0.02068;;0.00714;0;;119.0;0
20260805-R1C3;2026-08-05;SAINT MALO;13;XANTHIS HILTON;0.05182;;0.03398;0;;25.0;0
20260805-R1C4;2026-08-05;SAINT MALO;1;QUINTUS TOOMA;0.01852;;0.01494;0;;56.0;0
20260805-R1C4;2026-08-05;SAINT MALO;2;QUEEN OF THE NIGHT;0.05183;;0.07608;0;;11.0;0
20260805-R1C4;2026-08-05;SAINT MALO;3;EXPLOIT KRONOS;0.24779;;0.32188;1;;2.6;0
20260805-R1C4;2026-08-05;SAINT MALO;4;TRIXWITHTRIMMIX;0.02673;;0.05579;0;;15.0;0
20260805-R1C4;2026-08-05;SAINT MALO;5;KAMARAN MADRIK;0.00761;;0.01781;0;;47.0;0
20260805-R1C4;2026-08-05;SAINT MALO;6;KIARA DES BORDES;0.01609;;0.00654;0;;128.0;0
20260805-R1C4;2026-08-05;SAINT MALO;7;KING SUN DRALIAM;0.01094;;0.00659;0;;127.0;0
20260805-R1C4;2026-08-05;SAINT MALO;8;KARAMEL JOYEUX;0.47989;;0.20922;0;;4.0;0
20260805-R1C4;2026-08-05;SAINT MALO;9;KANELLE DE TILLARD;0.00838;;0.0082;0;;102.0;0
20260805-R1C4;2026-08-05;SAINT MALO;10;KING OF DAY;0.04961;;0.05978;0;;14.0;0
20260805-R1C4;2026-08-05;SAINT MALO;11;RED D'OVER;0.03716;;0.06974;0;;12.0;0
20260805-R1C4;2026-08-05;SAINT MALO;12;KAMTCHATKA;0.01119;;0.06974;0;;12.0;0
20260805-R1C4;2026-08-05;SAINT MALO;13;KALYPSO DE THIERRE;0.03425;;0.08369;0;;10.0;0
20260805-R1C5;2026-08-05;SAINT MALO;1;LUNELLA LEMAN;0.01335;0.00824;0.00637;0;103.0;133.0;1
20260805-R1C5;2026-08-05;SAINT MALO;2;LEMON TREE;0.00733;0.00653;0.00516;0;130.0;164.0;1
20260805-R1C5;2026-08-05;SAINT MALO;3;LASKO DES BROUSSES;0.09466;0.15431;0.18818;0;5.5;4.5;1
20260805-R1C5;2026-08-05;SAINT MALO;4;HEUREUX DE FLEUR;0.05978;0.04992;0.04234;0;17.0;20.0;1
20260805-R1C5;2026-08-05;SAINT MALO;5;KATCHI QUICK;0.34947;0.13261;0.20162;1;6.4;4.2;1
20260805-R1C5;2026-08-05;SAINT MALO;6;LORD DELO;0.09108;0.40414;0.35284;0;2.1;2.4;1
20260805-R1C5;2026-08-05;SAINT MALO;7;JOYCE DELTO;0.0347;0.02425;0.01802;0;35.0;47.0;1
20260805-R1C5;2026-08-05;SAINT MALO;8;HOMARD LAND;0.0424;0.03395;0.02732;0;25.0;31.0;1
20260805-R1C5;2026-08-05;SAINT MALO;9;JE REVE DU BOIS;0.0066;0.00943;0.00677;0;90.0;125.0;1
20260805-R1C5;2026-08-05;SAINT MALO;10;L'AS DESBOIS;0.03288;0.01806;0.0146;0;47.0;58.0;1
20260805-R1C5;2026-08-05;SAINT MALO;11;INDIGO DE FONTAINE;0.01481;0.01438;0.01045;0;59.0;81.0;1
20260805-R1C5;2026-08-05;SAINT MALO;12;IALTO D'HERTALS;0.17881;0.06062;0.05645;0;14.0;15.0;1
20260805-R1C5;2026-08-05;SAINT MALO;13;HEDIC GEMA;0.0261;0.02294;0.01694;0;37.0;50.0;1
20260805-R1C5;2026-08-05;SAINT MALO;14;HORATIUS D'ELA;0.04802;0.06062;0.05293;0;14.0;16.0;1
20260805-R1C7;2026-08-05;SAINT MALO;1;KADOR DE SEVRE;0.01507;0.01686;0.00781;0;50.0;108.0;1
20260805-R1C7;2026-08-05;SAINT MALO;2;JASMIN DU ROCHER;0.00653;0.00916;0.00586;0;92.0;144.0;1
20260805-R1C7;2026-08-05;SAINT MALO;3;KANELLE;0.02144;0.02409;0.01874;0;35.0;45.0;1
20260805-R1C7;2026-08-05;SAINT MALO;4;JASPER DES PRES;0.00913;0.0136;0.00616;0;62.0;137.0;1
20260805-R1C7;2026-08-05;SAINT MALO;5;JOKER BODENSEE;0.03059;0.1686;0.28114;1;5.0;3.0;1
20260805-R1C7;2026-08-05;SAINT MALO;6;JAMAICA DES ILES;0.01755;0.03242;0.02343;0;26.0;36.0;1
20260805-R1C7;2026-08-05;SAINT MALO;7;KIRWAN THORIS;0.01341;0.06021;0.06488;0;14.0;13.0;1
20260805-R1C7;2026-08-05;SAINT MALO;8;KORIOLIS DE ZIETTE;0.03407;0.03011;0.06488;0;28.0;13.0;1
20260805-R1C7;2026-08-05;SAINT MALO;9;KIMMAJO;0.24522;0.20071;0.20081;0;4.2;4.2;1
20260805-R1C7;2026-08-05;SAINT MALO;11;IRON MAN;0.03568;0.1028;0.07667;0;8.2;11.0;1
20260805-R1C7;2026-08-05;SAINT MALO;12;IMAGINE GIRL;0.54847;0.32423;0.23428;0;2.6;3.6;1
20260805-R1C7;2026-08-05;SAINT MALO;13;GRACIEUX GALBE;0.02283;0.0172;0.01533;0;49.0;55.0;1
20260805-R1C8;2026-08-05;SAINT MALO;1;NALA DE MALIKEN;0.03438;0.01058;0.00631;0;80.0;134.0;1
20260805-R1C8;2026-08-05;SAINT MALO;2;NICE AND FORTUNE;0.06694;0.0403;0.02729;0;21.0;31.0;1
20260805-R1C8;2026-08-05;SAINT MALO;3;NAOMIE DEUGE;0.03031;0.01159;0.00604;0;73.0;140.0;1
20260805-R1C8;2026-08-05;SAINT MALO;4;NUAGE DIVIN;0.02491;0.02287;0.01511;0;37.0;56.0;1
20260805-R1C8;2026-08-05;SAINT MALO;5;NEW YORKER;0.02166;0.07052;0.05287;0;12.0;16.0;1
20260805-R1C8;2026-08-05;SAINT MALO;6;NITCH DE REVE D'OR;0.09055;0.14847;0.19226;0;5.7;4.4;1
20260805-R1C8;2026-08-05;SAINT MALO;7;NAMOUR DE MONTFORT;0.19142;0.06045;0.0564;0;14.0;15.0;1
20260805-R1C8;2026-08-05;SAINT MALO;8;NOLIO DU BARBEY;0.03765;0.0651;0.06507;0;13.0;13.0;1
20260805-R1C8;2026-08-05;SAINT MALO;9;NACOMA RUN;0.03083;0.02918;0.02564;0;29.0;33.0;1
20260805-R1C8;2026-08-05;SAINT MALO;10;NETCHE BEST;0.01481;0.03679;0.02169;0;23.0;39.0;1
20260805-R1C8;2026-08-05;SAINT MALO;11;NICKNAME BOND;0.04803;0.06045;0.08905;1;14.0;9.5;1
20260805-R1C8;2026-08-05;SAINT MALO;12;NAPOLITANO VERO;0.04737;0.17271;0.18799;0;4.9;4.5;1
20260805-R1C8;2026-08-05;SAINT MALO;13;NORMAN LE BEAU;0.03553;0.02918;0.02564;0;29.0;33.0;1
20260805-R1C8;2026-08-05;SAINT MALO;14;NIKY WAY;0.32561;0.2418;0.22864;0;3.5;3.7;1
20260805-R3C1;2026-08-05;MAUQUENCHY;1;KANAYOK DE LARA;0.01741;;0.01899;0;;44.0;0
20260805-R3C1;2026-08-05;MAUQUENCHY;3;JAZZ DU HOULET;0.01174;;0.03482;0;;24.0;0
20260805-R3C1;2026-08-05;MAUQUENCHY;4;KASH WIT;0.01599;;0.0398;0;;21.0;0
20260805-R3C1;2026-08-05;MAUQUENCHY;5;KALI DU PERIGORD;0.03253;;0.03482;0;;24.0;0
20260805-R3C1;2026-08-05;MAUQUENCHY;6;KIPLING IRON;0.01496;;0.01607;0;;52.0;0
20260805-R3C1;2026-08-05;MAUQUENCHY;7;KISS ME MENCOURT;0.15798;;0.13701;1;;6.1;0
20260805-R3C1;2026-08-05;MAUQUENCHY;8;KARYNNDO ROBSEN;0.08277;;0.07598;0;;11.0;0
20260805-R3C1;2026-08-05;MAUQUENCHY;10;KADO SURPRISE;0.05185;;0.43988;0;;1.9;0
20260805-R3C1;2026-08-05;MAUQUENCHY;11;INCOGNITO;0.51382;;0.12663;0;;6.6;0
20260805-R3C1;2026-08-05;MAUQUENCHY;12;JE T'AIME;0.10095;;0.07598;0;;11.0;0
20260805-R3C3;2026-08-05;MAUQUENCHY;1;LOVER DREAM;0.02637;0.0396;0.05533;0;21.0;15.0;1
20260805-R3C3;2026-08-05;MAUQUENCHY;2;LOOK REBEL;0.02952;0.02079;0.02594;0;40.0;32.0;1
20260805-R3C3;2026-08-05;MAUQUENCHY;3;LOUPIAC DE GODREL;0.02707;0.05941;0.05928;0;14.0;14.0;1
20260805-R3C3;2026-08-05;MAUQUENCHY;4;LUMIERE DAIRPET;0.3729;0.14851;0.23055;0;5.6;3.6;1
20260805-R3C3;2026-08-05;MAUQUENCHY;5;LOVI CADENCE;0.07803;0.07561;0.05928;0;11.0;14.0;1
20260805-R3C3;2026-08-05;MAUQUENCHY;6;LOST DES COUPERIES;0.02447;0.02446;0.01976;0;34.0;42.0;1
20260805-R3C3;2026-08-05;MAUQUENCHY;7;LARABIEN;0.04583;0.0462;0.06916;0;18.0;12.0;1
20260805-R3C3;2026-08-05;MAUQUENCHY;8;LITTLE DRAGON;0.0346;0.01363;0.01037;0;61.0;80.0;1
20260805-R3C3;2026-08-05;MAUQUENCHY;9;LOLLY STAR;0.20483;0.05198;0.05533;0;16.0;15.0;1
20260805-R3C3;2026-08-05;MAUQUENCHY;10;LUKARI DE FONTAINE;0.15637;0.5198;0.41499;1;1.6;2.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;1;NARCOTIC;0.04659;0.01151;0.00732;0;73.0;115.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;2;NUAGE DE JAFRAN;0.00855;0.0105;0.00669;0;80.0;126.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;3;NINA SIMONE;0.05495;0.02;0.01532;0;42.0;55.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;4;NAHITIS D'ALCI;0.01653;0.01474;0.00795;0;57.0;106.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;5;NARUTO CASH;0.32266;0.21544;0.13371;0;3.9;6.3;1
20260805-R3C4;2026-08-05;MAUQUENCHY;6;NOISETTE MIKA;0.01742;0.03361;0.0351;0;25.0;24.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;7;NANCY BOURBON;0.15114;0.4201;0.33694;1;2.0;2.5;1
20260805-R3C4;2026-08-05;MAUQUENCHY;8;NINA DE SASSY;0.13549;0.03819;0.04212;0;22.0;20.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;9;NOVATEUR DU VIF;0.061;0.06463;0.06017;0;13.0;14.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;10;NARVAL PIERJI;0.09191;0.04201;0.05265;0;20.0;16.0;1
20260805-R3C4;2026-08-05;MAUQUENCHY;11;NOBEL DE PAIL;0.03208;0.06463;0.20056;0;13.0;4.2;1
20260805-R3C4;2026-08-05;MAUQUENCHY;12;NAZARINO;0.06168;0.06463;0.10149;0;13.0;8.3;1
20260805-R3C5;2026-08-05;MAUQUENCHY;1;MISS DE JAFRAN;0.01183;0.02486;0.012;0;34.0;70.0;1
20260805-R3C5;2026-08-05;MAUQUENCHY;2;MADOVA DU RILER;0.03426;0.04227;0.01679;0;20.0;50.0;1
20260805-R3C5;2026-08-05;MAUQUENCHY;3;MELODY DE L'EPINE;0.0232;0.04025;0.01423;0;21.0;59.0;1
